symbol,timestamp,close,avg20_vol,prob_up_1d,pred_ret_1d_pct,pred_ret_3d_pct,pred_ret_5d_pct,pred_std_5d,prob_up_5d,D_atr14,D_cpr_width_pct,long_score,short_score,bias,global_hits,actionable
PHOENIXLTD,2025-12-23 00:00:00+05:30,1842.4,380325.15,0.7416254416961131,,0.3261638282514448,0.20214281210919116,4.396593340359484,0.5183358334849439,37.44223948012881,0.0560862642929742,6.5,0.0,LONG,298,True
APLAPOLLO,2025-12-23 00:00:00+05:30,1867.9,452481.05,0.5985838779956427,,0.2466256996729306,0.16712368679701356,4.250449163394531,0.5156820588951989,34.56728611055992,0.0160608169602324,8.0,0.5,LONG,298,True
ORICONENT,2025-11-19 00:00:00+05:30,58.09,444717.45,0.13680154142581888,,0.07510685064097633,0.12574224011895638,5.972170861872289,0.5083990301967329,2.062183181693468,0.0631204452860663,8.0,0.0,LONG,298,True
SKYGOLD,2025-12-23 00:00:00+05:30,333.25,424616.05,0.0885323826500297,,0.4736176907113447,-0.08931625823831867,9.766300828561654,0.4963515617223706,11.611371705325864,-0.0600150037509172,5.5,1.5,LONG,298,True
HCLTECH,2025-12-23 00:00:00+05:30,1679.9,2111120.15,0.15023847376788554,,-0.32375810231598046,-0.0906564918470628,3.152744215681032,0.488530027481878,28.79718912102201,0.3313689306902881,8.5,0.5,LONG,298,True
DRREDDY,2025-12-23 00:00:00+05:30,1283.5,1421119.05,0.12950971322849214,,0.09829991068567813,-0.12036939197534356,2.8927170275419436,0.48340426327973385,18.17509121399537,0.0155823918971774,7.0,0.5,LONG,298,True
SRF,2025-12-23 00:00:00+05:30,3111.7,450712.2,0.5945374449339207,,-0.18887975848382496,-0.131540976282832,3.6223107043645237,0.48551589115666327,60.71563710914019,0.2774474831549995,7.0,1.5,LONG,298,True
MAHABANK,2025-12-23 00:00:00+05:30,57.7,23307823.5,0.5485989492119092,,0.3843288654992498,-0.2689811401903017,4.869060815117003,0.4779723978631122,1.2375830872112727,-0.1270941652224223,5.5,1.5,LONG,298,True
MTARTECH,2025-12-23 00:00:00+05:30,2434.1,240314.0,0.46949208443271767,,0.24858398329577178,-0.33799020456332435,5.319855020064466,0.47467068160455383,93.52228877388828,-0.0958602084275066,7.5,0.0,LONG,298,True
MOGOLD,2025-12-23 00:00:00+05:30,134.9,643655.9,0.16298067344092446,,-0.12818262230000219,-0.3910993315488381,2.769762100856266,0.44385467317011695,2.4886156488191635,0.037064492216465,7.5,0.5,LONG,298,True
PASUPTAC,2025-12-23 00:00:00+05:30,54.22,341007.05,0.6431385423506237,,0.5891013984189741,-0.4010656066505738,6.470868475568063,0.4752892361775386,2.60034705110092,-0.1168080659043389,6.5,0.0,LONG,298,True
LTFOODS,2025-12-23 00:00:00+05:30,405.25,604815.75,0.1125150421179302,,0.3734077227426065,-0.43509247782902133,5.179893965622427,0.46652957758753055,11.16186804228455,-0.0822537528274821,3.5,2.5,LONG,298,True
BAJAJ-AUTO,2025-12-23 00:00:00+05:30,9099.0,339374.1,0.46949208443271767,,0.5343938780784605,-0.5416085889864788,3.2220034872131045,0.43325354549966,145.86705440132414,-0.2417848115177492,6.0,0.0,LONG,298,True
LTF,2025-12-23 00:00:00+05:30,303.5,5343585.8,0.6970462004544306,,0.3422492395921004,-0.6230205224733946,4.415851413535992,0.4439004634483805,7.382276255448436,-0.2251510159252982,8.0,0.5,LONG,298,True
CPSEETF,2025-12-23 00:00:00+05:30,91.16,827126.55,0.5170420865441611,,-0.5292865338704952,-0.6659421910821175,2.949594525504953,0.4106885813187433,1.8061209022073672,0.3217785578470281,5.5,3.0,LONG,298,True
IDBI,2025-12-23 00:00:00+05:30,100.07,7357625.9,0.7416254416961131,,0.3324331413270661,-0.7469319574851803,5.1578402995548425,0.4424284975761408,2.608190123788688,-0.1232470603910611,6.5,0.0,LONG,298,True
BANDHANBNK,2025-12-23 00:00:00+05:30,149.34,7268113.95,0.0387409200968523,,0.2862533437209296,-0.7487918049084974,4.625571563682414,0.4356998026108929,3.8905515751297535,-0.0602651667336492,3.0,4.5,SHORT,298,True
NESTLEIND,2025-12-23 00:00:00+05:30,1256.5,771944.7,0.5945374449339207,,-0.26327394451887215,-0.7566465704793439,2.6164178221826133,0.38621736745801516,18.61755124263987,0.010611486934597,6.5,0.5,LONG,298,True
RELIANCE,2025-12-23 00:00:00+05:30,1570.7,9235121.15,0.14409471556453937,,0.14939570019291865,-0.839555153872431,2.863560904391816,0.38469016425838676,19.50895505304637,-0.1612868996837908,8.0,0.5,LONG,298,True
NHPC,2025-12-23 00:00:00+05:30,78.23,7393242.05,0.43792840822543794,,-0.2960927024989361,-0.8694824187516921,4.3343892422526835,0.4205053460181061,1.3980723400682558,0.2471345178746727,5.0,2.5,LONG,298,True
MIDWESTLTD,2025-12-23 00:00:00+05:30,1598.9,312331.5,0.4955010859447719,,-1.235273245011406,-0.8724776677516165,6.393892023285476,0.445730820463657,86.20717711192025,1.5302186920174303,6.2,0.7,LONG,298,True
SCHNEIDER,2025-12-23 00:00:00+05:30,744.95,267832.9,0.23002240477968633,,-0.4488972796590716,-0.8761738160207924,6.51892595961753,0.446541278057323,25.36816324857821,0.5078640624650383,5.0,2.0,LONG,298,True
ITI,2025-12-23 00:00:00+05:30,310.35,2325735.3,0.26876971608832817,,-0.036298315987492745,-0.9306151182503902,7.661170534638203,0.45165868563973977,9.940841210562326,-0.171848987702047,6.0,1.5,LONG,298,True
VMM,2025-12-23 00:00:00+05:30,136.78,8263014.0,0.16298067344092446,,0.021149700084091366,-1.0913097666652682,4.039495005767338,0.39351866013572345,3.643995666636726,-0.199834283764709,6.5,1.5,LONG,298,True
HDFCBANK,2025-12-23 00:00:00+05:30,996.6,16825413.5,0.07611940298507461,,-0.686638712408448,-1.0997465396461248,2.931144558647846,0.35375831635151034,12.52587451401893,0.2207505518763842,7.0,0.5,LONG,298,True
UNITDSPR,2025-12-23 00:00:00+05:30,1441.8,608606.7,0.16298067344092446,,-0.4513481385971508,-1.1579278212762116,3.3816924372785504,0.3660209644642629,27.68425622605124,0.1132843205252924,7.0,0.5,LONG,298,True
BRITANNIA,2025-12-23 00:00:00+05:30,6061.0,222632.25,0.12370097217566206,,-0.04954690516200464,-1.2197426626830266,2.915546629114384,0.33784268019878994,105.93290836135004,-0.1484903481273717,8.0,0.0,LONG,298,True
CEMPRO,2025-12-23 00:00:00+05:30,826.65,280346.2,0.031113876789047916,,-0.7175882753101815,-1.249979705555588,5.675497938007376,0.412841606870026,26.15826399545639,0.4193632936147943,7.0,0.5,LONG,298,True
NBCC,2025-12-23 00:00:00+05:30,116.27,10159777.65,0.07611940298507461,,-0.30838822065546867,-1.2638605540439083,6.124382375421161,0.4182527783492376,3.5803523908962918,-0.0802729279550474,6.0,0.5,LONG,298,True
EDELWEISS,2025-12-23 00:00:00+05:30,109.07,3587122.1,0.5754864365857122,,-0.5075235691387084,-1.3563325114626872,6.3925973624388615,0.41598631236723727,3.5862478858412703,0.568442284771252,5.5,1.0,LONG,298,True
HINDPETRO,2025-12-23 00:00:00+05:30,475.1,2913108.45,0.16298067344092446,,-0.45301755258532267,-1.4858590006799122,4.898990039836882,0.3808310513669445,9.677209097747022,0.1052410018943619,6.0,0.0,LONG,298,True
ANANDRATHI,2025-12-23 00:00:00+05:30,3030.5,334242.5,0.3736292889989388,,-0.6991335969360661,-1.5005493164271024,4.210133218205509,0.3607654306685223,64.86118064689637,0.3409778364406213,7.5,0.5,LONG,298,True
SHRINGARMS,2025-12-23 00:00:00+05:30,226.52,1379934.1,0.26128590971272225,,-0.5004050762809156,-1.5405986859315135,6.566438545884203,0.4072530168492473,8.462239150231923,-0.4076166931543746,8.0,0.5,LONG,298,True
KRBL,2025-12-23 00:00:00+05:30,402.5,377673.8,0.6486129458388377,,-0.7091355868529771,-1.5929254751583084,4.910078375309517,0.37281027021031177,12.474754918156144,0.6583850931676962,7.5,2.0,LONG,298,True
RUBICON,2025-12-23 00:00:00+05:30,688.6,204889.7,0.06213872832369942,,-0.932082899907819,-1.5931184349953216,6.725411243266098,0.4063748139984389,25.72165957937425,0.1089166424629683,5.5,1.5,LONG,298,True
SMSPHARMA,2025-12-23 00:00:00+05:30,315.25,1282448.35,0.017911585365853657,,-0.7821476957693482,-1.6309241192192163,5.766932716166524,0.38866277620557366,12.350690046317345,0.4017975151995722,7.5,0.0,LONG,298,True
AARTIPHARM,2025-12-23 00:00:00+05:30,781.15,204221.95,0.02259113469108335,,-0.9621586291990215,-1.814035476849293,5.793916902430102,0.3771050255499151,25.47782568575727,0.2837696558492859,5.0,2.5,LONG,298,True
YATRA,2025-12-23 00:00:00+05:30,179.28,2884855.95,0.5754864365857122,,-0.5832119173782119,-1.898451860433246,7.438575147657757,0.39927775098717644,9.434522522425766,0.3458277554663122,8.5,-0.5,LONG,298,True
HDFCAMC,2025-12-23 00:00:00+05:30,2709.3,822139.25,0.07611940298507461,,-1.1856486325604991,-1.9347878702168548,3.6888706266548708,0.29996772532348714,62.63618694520757,0.488441048733384,6.5,1.5,LONG,298,True
THYROCARE,2025-12-23 00:00:00+05:30,457.25,606413.9,0.048042119118130965,,-1.449428604123355,-2.217883502141021,4.7974660973797,0.3219319983972109,20.057115290334018,0.7836704938946684,8.0,0.0,LONG,298,True
AVANTEL,2025-12-23 00:00:00+05:30,162.49,1261643.25,0.06213872832369942,,-1.258542638330228,-2.261033903841848,6.564188304596675,0.36525405127192623,6.262464014886058,0.6297823455802628,7.0,1.5,LONG,298,True
GATEWAY,2025-12-23 00:00:00+05:30,63.75,858083.0,0.07611940298507461,,-1.5459511159645967,-2.368185950469913,3.995590885927086,0.2766909845271921,2.0262095140222134,0.4339869281045817,5.0,2.5,LONG,298,True
GVT&D,2025-12-23 00:00:00+05:30,3129.9,707899.7,0.24242424242424243,,-1.3721238763596235,-2.4610398527980206,6.874142141897051,0.3601664375170005,134.36175219551134,0.4930934960648389,7.0,-0.5,LONG,298,True
ARSSBL,2025-12-23 00:00:00+05:30,660.5,803149.65,0.07835662854722578,,-1.7272306898548644,-2.5424123359267425,9.68564377606271,0.39647080082135455,31.20668502925221,0.5324249306081229,8.5,0.0,LONG,298,True
GODAVARIB,2025-12-23 00:00:00+05:30,271.42,319679.5,0.844671201814059,,0.5082309305117408,1.1945268709746533,8.964043307913071,0.5530052036215687,11.96468783502682,0.7024783238768837,6.5,1.0,LONG,289,True
GODREJCP,2025-12-23 00:00:00+05:30,1196.5,814631.8,0.5754864365857122,,0.04850055132700581,-0.2608549208531834,3.415048961969581,0.46955675075836045,22.230303067917003,0.1309374564702554,5.0,2.5,LONG,288,True
DREDGECORP,2025-12-23 00:00:00+05:30,990.9,1033071.3,0.21149499515660317,,-1.557363619091501,-1.0440979227999103,7.309882948067527,0.44321071867625084,51.94845886409894,1.3859454368082902,6.7,-0.3,LONG,288,True
PRSMJOHNSN,2025-12-23 00:00:00+05:30,151.9,820148.5,0.031113876789047916,,-5.959311786284275,-4.1303842677635405,4.878046675919376,0.19857300386483379,6.736725989838983,4.555628703094151,4.2,1.7,LONG,287,True
M&MFIN,2025-12-23 00:00:00+05:30,386.2,5097844.25,0.6535117056856182,,4.872359530359064,4.858363531905484,4.809060945592278,0.8438127092226153,15.686429618757114,-1.4500258933195296,7.5,0.0,LONG,231,True
GROWWLIQID,2025-12-23 00:00:00+05:30,107.14,257058.65,0.9254460093896714,,1.6050260711201618,4.694532213824892,2.0208048237222687,0.9899131405313892,0.102897701417335,-0.0031111940763101,7.5,0.5,LONG,231,True
SMCGLOBAL,2025-12-23 00:00:00+05:30,85.56,2237970.3,0.8673066064370413,,5.2653194695946635,4.484641365747953,4.884458833143962,0.8207285428468419,3.908908375024759,-1.6284868318529044,7.5,0.0,LONG,231,True
LLOYDSENT,2025-12-23 00:00:00+05:30,69.47,4618987.7,0.03636839351125065,,4.923253538018247,3.9108366768671137,7.195984299871343,0.7065985868074258,3.7237079717721135,-1.933688402667819,6.0,0.5,LONG,231,True
PFOCUS,2025-12-23 00:00:00+05:30,224.22,9596119.95,0.7956104252400549,,3.769039721411694,3.6742958273192525,7.829063573179878,0.6805776901504603,11.09765850759921,-1.2680997829512557,7.5,0.0,LONG,231,True
PNB,2025-12-23 00:00:00+05:30,120.9,16133864.55,0.7772277227722773,,2.66322059699914,3.5519574245730134,4.501237135243904,0.7849753117265084,2.479733559722118,-0.4108078301626713,6.5,0.5,LONG,231,True
GPTINFRA,2025-12-23 00:00:00+05:30,111.01,1091300.9,0.8092457420924575,,4.223875635091335,3.378715536716726,6.41589688424064,0.7007699668999308,6.2433888169153,-1.4863525808485516,4.0,2.0,LONG,231,True
VIPIND,2025-12-23 00:00:00+05:30,365.6,217870.35,0.9833091436865021,,2.4929291668724622,3.3049859321195894,4.729745801598234,0.7576509589737548,11.987141233110442,0.1869073668855016,4.0,2.0,LONG,231,True
VIJAYA,2025-12-23 00:00:00+05:30,1015.25,527244.25,0.7772277227722773,,1.3425817033133445,2.8738818881683357,5.37116249139065,0.7036950479666428,30.15718148939049,0.3102684067963421,3.5,2.5,LONG,231,True
NATCOPHARM,2025-12-23 00:00:00+05:30,927.0,3068619.85,0.24242424242424243,,2.0908654876146318,2.8671603696789263,4.793598926524696,0.7251210227077811,29.694874623877343,-0.6076950737145027,7.0,1.5,LONG,231,True
HIKAL,2025-12-23 00:00:00+05:30,242.0,4421370.5,0.12950971322849214,,2.356819202677328,2.3698786258802316,5.448018280244353,0.6682181367840401,8.71269827737843,-0.687327823691469,4.5,2.5,LONG,231,True
MOTHERSON,2025-12-23 00:00:00+05:30,120.24,16354550.5,0.3395973154362415,,1.8481189469802193,2.353042459572367,4.474039202212373,0.7005324541004274,2.787877018899506,-0.512863162563744,7.5,0.0,LONG,231,True
INFOBEAN,2025-12-23 00:00:00+05:30,797.55,251020.1,0.017911585365853657,,2.320195209501726,2.0910886999847937,6.3419957222659145,0.6291945157055067,47.59581640972751,-0.4095876956512919,6.5,-0.5,LONG,231,True
NATIONALUM,2025-12-23 00:00:00+05:30,290.15,9936412.45,0.7956104252400549,,1.890517948792042,2.0605315793226167,5.262315854259959,0.652309625102591,7.02754859827451,-0.4365558044689476,7.0,0.5,LONG,231,True
PERSISTENT,2025-12-23 00:00:00+05:30,6489.0,317781.2,0.6970462004544306,,1.4485360251915766,1.9577469468973987,4.423541326173066,0.6709632384811182,146.5798832055356,-0.3544459855139467,8.0,0.0,LONG,231,True
KPITTECH,2025-12-23 00:00:00+05:30,1230.2,626508.5,0.8182897862232779,,1.1819911571595407,1.8613074599035333,5.082000729906993,0.6429124882377042,31.11905864461183,0.1625751910258494,3.0,2.0,LONG,231,True
KMEW,2025-12-23 00:00:00+05:30,1732.7,343064.6,0.7956104252400549,,1.3852662309092814,1.6993469672480679,7.300256846380257,0.5920334722671874,120.07709255550331,0.2000731036340218,6.5,-0.5,LONG,231,True
INDIACEM,2025-12-23 00:00:00+05:30,441.7,1226575.8,0.11214735369550012,,1.5077322042341768,1.5668452698105952,5.429955673594425,0.613539280077163,16.16063393037529,-0.2150781073126402,8.5,0.5,LONG,231,True
ROLEXRINGS,2025-12-23 00:00:00+05:30,130.44,4707104.15,0.16298067344092446,,1.5185776162258697,1.5326499941223366,4.644891385323981,0.629286602487358,5.943108210989578,-0.6976387611162412,4.0,2.0,LONG,231,True
GSPL,2025-12-23 00:00:00+05:30,297.5,1744871.85,0.7416254416961131,,0.7939464501077669,1.447621270897218,4.408243318707753,0.6286913841948267,7.258586670747155,0.3809523809523784,3.5,2.5,LONG,231,True
KEI,2025-12-23 00:00:00+05:30,4409.5,211669.05,0.6040808318618796,,1.475787113677127,1.3381184636714765,4.789235312749751,0.6100314935437227,106.57112638335408,-0.1995691121442175,6.0,0.0,LONG,231,True
UTIBANKETF,2025-12-23 00:00:00+05:30,61.08,256863.75,0.48118279569892464,,0.9309003707613807,1.1984303546961255,2.592623697530108,0.6780475846643869,0.7157745886755343,-0.016371971185339,6.0,0.5,LONG,231,True
RRKABEL,2025-12-23 00:00:00+05:30,1526.4,233331.75,0.3090931312637497,,1.2440329260756302,1.1201317359101763,4.880378224283326,0.5907665609478623,43.37271764762688,-0.1048218029350045,7.0,0.0,LONG,231,True
TATAELXSI,2025-12-23 00:00:00+05:30,5429.0,255833.2,0.651685393258427,,1.1779072796952277,1.0930560880481603,4.400185025945267,0.598091889308712,126.97727797559696,-0.1719162522257126,4.0,2.0,LONG,231,True
ATHERENERG,2025-12-23 00:00:00+05:30,706.35,2344469.3,0.9362680683311432,,0.30849592838534395,0.9760472364774163,5.555685818614303,0.5697290452044859,31.75244597294657,0.6937070857223562,6.5,0.0,LONG,231,True
ASKAUTOLTD,2025-12-23 00:00:00+05:30,497.05,221437.2,0.6565986394557821,,0.41315930450628696,0.9544685167329215,4.915700905716773,0.5769775510264952,15.26097846558216,0.3218992053113415,4.0,1.0,LONG,231,True
AEROFLEX,2025-12-23 00:00:00+05:30,203.52,2202503.3,0.6921739130434783,,0.5289987679434573,0.9315955487324804,5.730015104153292,0.5645761072458395,8.750612498872455,-0.0949947589098506,4.5,2.0,LONG,231,True
NAM-INDIA,2025-12-23 00:00:00+05:30,899.1,1039225.05,0.06631520532741399,,0.7880046046580718,0.7841091578511424,4.3143446379162915,0.5721084399374257,27.8149215071404,-0.1927853779705648,7.5,0.5,LONG,231,True
CANBK,2025-12-23 00:00:00+05:30,150.22,23391771.1,0.45482177397071016,,0.8051035068444211,0.6889150238779508,4.842033295248758,0.5565698320703386,3.281579625489858,-0.0931966449207737,7.5,0.5,LONG,231,True
MOM100,2025-12-23 00:00:00+05:30,65.49,553140.8,0.46949208443271767,,0.7423460774526554,0.6766381566252192,2.538306643178754,0.6051000803805506,1.049857281227851,0.0814373695729755,6.0,0.5,LONG,231,True
AWHCL,2025-12-23 00:00:00+05:30,537.05,1552344.8,0.1125150421179302,,1.2136583055807761,0.6023464580764611,5.858864673311157,0.540942941374747,23.86352713855793,-0.0558607206032873,4.5,2.0,LONG,231,True
AMBUJACEM,2025-12-23 00:00:00+05:30,546.9,1823075.6,0.3552887162281478,,1.6739333685018305,0.5929567494305289,4.56187149913776,0.5517093187150892,10.573094864919684,-0.8502468458584501,3.5,2.5,LONG,231,True
PETRONET,2025-12-23 00:00:00+05:30,279.4,2266420.1,0.9495569188820723,,0.3749663127499647,0.5864883540982399,3.3452181538149888,0.5695864520479734,4.58815662811187,0.2922930088284202,3.5,2.5,LONG,231,True
AKUMS,2025-12-23 00:00:00+05:30,452.15,318313.35,0.03636839351125065,,2.2476081789651308,0.5369614025410072,6.3762115856091475,0.5335566189535534,12.587921412747244,-1.6439971985698096,3.5,2.5,LONG,231,True
MPHASIS,2025-12-23 00:00:00+05:30,2938.4,458244.9,0.7837629857637554,,-0.22005799384937555,0.49295696054496063,4.284342388724772,0.5458013149686339,62.06690918048303,0.7770668844722958,7.5,0.5,LONG,231,True
INFRAIETF,2025-12-23 00:00:00+05:30,98.93,412781.65,0.21149499515660317,,1.0230035537579374,0.4476577085831617,2.2525654486075735,0.5787639352260203,1.2570888881219688,-0.1078203443512128,6.0,0.5,LONG,231,True
TITAN,2025-12-23 00:00:00+05:30,3925.8,652921.2,0.43792840822543794,,0.730893311102356,0.427366070610554,3.050267960987744,0.5557125853737857,57.12282016202448,-0.1791566899315746,6.0,0.5,LONG,231,True
WIPRO,2025-12-23 00:00:00+05:30,271.4,8064676.95,0.5564820991772296,,0.4390390132479534,0.3082286802685609,3.4123393937599964,0.5359866495134831,3.981034397840716,0.0135101940555023,4.5,1.0,LONG,231,True
JKTYRE,2025-12-23 00:00:00+05:30,510.3,1432643.95,0.21903199343724364,,-0.34927871122676846,0.2691021394787505,5.409030318336752,0.5198394745778161,15.992397175766778,0.5552289502906861,8.0,0.5,LONG,231,True
STLTECH,2025-12-23 00:00:00+05:30,104.88,1407449.4,0.02259113469108335,,1.3008045126838832,0.23505329486149223,8.125561689958333,0.511538900572869,4.645319030686406,-0.7595982710399324,5.5,0.5,LONG,231,True
IRFC,2025-12-23 00:00:00+05:30,121.4,8926557.25,0.648664013644116,,-0.07346523078396015,-0.02002174042774328,6.328183075731135,0.49873778015863723,2.730258140080896,0.4146073585941999,5.0,2.5,LONG,231,True
TCS,2025-12-23 00:00:00+05:30,3310.0,2552592.25,0.7504669987546699,,0.27295874076530047,-0.05240375138190113,2.763774619466892,0.4924360952483231,45.60058013457623,0.0664652567975775,4.0,2.0,LONG,231,True
SANGHIIND,2025-12-23 00:00:00+05:30,63.52,204576.95,0.037851827887415083,,1.3171897634334442,-0.06515133872650786,6.125849313845296,0.49575711336377526,1.597012967997026,-0.6454659949621888,6.5,1.5,LONG,231,True
ABSLAMC,2025-12-23 00:00:00+05:30,775.85,278868.35,0.15023847376788554,,-0.37551095432941317,-0.0962457840236663,3.6071049527436565,0.48935652335156554,19.899587113723346,0.4360808575540648,6.5,1.5,LONG,231,True
PPLPHARMA,2025-12-23 00:00:00+05:30,178.01,3319264.85,0.5754864365857122,,0.14208705798556,-0.10746089809438734,5.079129105556822,0.4915600267361141,4.605578071993619,0.0786472670074638,4.0,2.5,LONG,231,True
GMDCLTD,2025-12-23 00:00:00+05:30,527.9,6625286.15,0.7772277227722773,,0.6337192642861498,-0.13330170020057164,7.0387148454935895,0.49244510073349046,24.140914339079963,-0.2399444339205629,5.0,1.0,LONG,231,True
ZENTEC,2025-12-23 00:00:00+05:30,1395.0,310188.15,0.45482177397071016,,0.7585378204853852,-0.17844289300283356,7.279231779798816,0.49022127177687613,39.01631610835948,-0.4611708482676268,3.5,2.5,LONG,231,True
SHRIRAMFIN,2025-12-23 00:00:00+05:30,957.8,10476257.15,0.7516264829697665,,-0.46419463815516193,-0.1816482010465537,4.269945686319561,0.48303360835588194,25.064936933488557,0.8335073432170726,8.0,0.5,LONG,231,True
KOTAKBANK,2025-12-23 00:00:00+05:30,2162.7,2679176.25,0.3736292889989388,,-0.07228573555120617,-0.1841370124385653,2.791003720626777,0.47369871640372696,30.513512390798034,0.0739815970777016,6.0,1.0,LONG,231,True
GRMOVER,2025-12-23 00:00:00+05:30,168.5,1991673.9,0.4030357142857143,,-0.6505442573888982,-0.2691450293782512,6.511250203177253,0.4835141986222077,5.59566718050676,0.7616221562809257,8.0,0.5,LONG,231,True
NMDC,2025-12-23 00:00:00+05:30,81.53,17616903.35,0.6040808318618796,,-0.63118287304504,-0.30394629884759833,7.829484724111799,0.4845165973802653,1.7528725766289217,0.7808986467149325,7.5,0.5,LONG,231,True
SEQUENT,2025-12-23 00:00:00+05:30,216.68,1174315.1,0.03636839351125065,,0.7508771493198524,-0.30709731153644787,6.414202017739288,0.4809067841553877,8.233426492113523,-0.633807150329185,6.5,0.5,LONG,231,True
SAILIFE,2025-12-23 00:00:00+05:30,901.8,256075.8,0.26128590971272225,,0.23579442240887952,-0.315441359861805,4.10368748339901,0.4693642942237778,24.37190340390725,-0.5304206402010508,6.5,0.0,LONG,231,True
BEL,2025-12-23 00:00:00+05:30,399.4,10510493.75,0.6905353512536708,,-0.07916472390416573,-0.3370635835940425,4.131886567863634,0.46749179815624053,7.645617334951154,0.0459021866132684,4.5,3.0,LONG,231,True
DELHIVERY,2025-12-23 00:00:00+05:30,412.1,1852769.4,0.46949208443271767,,-0.13250580323157937,-0.35271167745372795,5.128869885134406,0.4725863329952147,10.664176924873592,0.2750141551403638,4.5,3.0,LONG,231,True
SWSOLAR,2025-12-23 00:00:00+05:30,219.78,1872144.3,0.6414473684210527,,-0.10174938695073471,-0.38207696749538905,6.239261034072287,0.4755849477223417,8.318408188339125,0.0758334091667511,3.5,2.5,LONG,231,True
GESHIP,2025-12-23 00:00:00+05:30,1109.1,265609.5,0.3552887162281478,,0.2357261039583235,-0.44583475647059745,4.261683825316352,0.45834072058796993,29.928697791398253,-0.3426201424578651,6.5,0.5,LONG,231,True
COALINDIA,2025-12-23 00:00:00+05:30,400.4,4310411.6,0.7905789990186459,,-0.9085059134842336,-0.4575080807037954,3.5909258217322138,0.44930920986906053,5.465259774116586,1.1155511155511233,6.2,0.2,LONG,231,True
RELIGARE,2025-12-23 00:00:00+05:30,242.94,837188.5,0.7905789990186459,,0.09916566270084091,-0.48349868716835465,5.042478078766919,0.4618058393725668,7.380307616671271,-0.0246974561620162,4.0,3.0,LONG,231,True
SUZLON,2025-12-23 00:00:00+05:30,53.62,46423927.3,0.648664013644116,,0.06825932578088187,-0.49374846788823434,7.2036193709503,0.47267713413094703,1.1705060231514153,0.0497326868084126,3.5,4.0,SHORT,231,True
INDUSINDBK,2025-12-23 00:00:00+05:30,849.9,2957091.4,0.43792840822543794,,0.4708433836031906,-0.5142816632773805,4.47846559121798,0.45428816395791305,19.04601535787261,-0.2392438326077542,5.5,0.0,LONG,231,True
TMCV,2025-12-23 00:00:00+05:30,426.1,12643479.7,0.07611940298507461,,-0.5004899155054279,-0.5344976419712981,4.577299071198881,0.4535205548267789,16.680604155172322,0.899632324180561,6.0,1.5,LONG,231,True
JYOTICNC,2025-12-23 00:00:00+05:30,965.8,578186.8,0.9560439560439561,,-0.11603631642995366,-0.5771607850466252,7.356553124522493,0.46873286322327934,33.0325352869638,0.0345137019396622,3.5,2.5,LONG,231,True
CONCOR,2025-12-23 00:00:00+05:30,512.6,1291090.25,0.13675213675213674,,-0.3658073300356823,-0.5982427199766592,3.672171732978023,0.435293651281608,8.77683267076303,0.0845363506307498,5.0,2.5,LONG,231,True
BALAJITELE,2025-12-23 00:00:00+05:30,111.49,216652.15,0.9146410401356698,,-0.3174049642798759,-0.6326215884167335,7.032737277830563,0.4641618914677239,5.968194580454223,0.3079498908721264,4.5,1.0,LONG,231,True
IOC,2025-12-23 00:00:00+05:30,163.27,11844948.6,0.11214735369550012,,0.30997628111868014,-0.6556369828916117,4.022495956553258,0.43526213105286704,3.0639076203809603,-0.3307404912108902,6.5,0.5,LONG,231,True
ENGINERSIN,2025-12-23 00:00:00+05:30,199.87,1407124.85,0.7416254416961131,,0.3288155254024847,-0.6582742804904664,5.515947555286953,0.45250287285930124,5.008348028449512,-0.1984623338503546,3.0,2.5,LONG,231,True
KALYANKJIL,2025-12-23 00:00:00+05:30,488.35,1912015.7,0.3736292889989388,,-0.07438176372699813,-0.6730506491825883,5.905366672450987,0.45462966344956357,12.275292752568904,0.2013583154158359,3.5,2.5,LONG,231,True
VAIBHAVGBL,2025-12-23 00:00:00+05:30,241.1,308878.2,0.24242424242424243,,-0.42775008636420564,-0.6922806575685233,5.5136431528228655,0.4500409617933744,7.942658959658722,0.2364164247200303,5.5,1.5,LONG,231,True
RADICO,2025-12-23 00:00:00+05:30,3267.3,243079.25,0.4746442904049617,,0.36843431475639354,-0.7469022927416745,4.0572656960445554,0.42697141069160316,96.7797046408244,-0.2938205858047762,6.5,0.5,LONG,231,True
ADVENTHTL,2025-12-23 00:00:00+05:30,245.06,860163.45,0.07611940298507461,,-0.10404536135710903,-0.8013673612131739,12.374848683105046,0.47418336967030594,18.03322404535816,-0.321009820724186,3.5,3.0,LONG,231,True
TORNTPOWER,2025-12-23 00:00:00+05:30,1288.7,284446.15,0.03134328358208955,,0.04907656631268122,-0.8042028396301969,4.545273880504128,0.42978103947792623,26.753162197443253,-0.0077597578955466,3.0,3.0,LONG,231,True
PTC,2025-12-23 00:00:00+05:30,159.16,715073.9,0.2311157311157311,,-0.7654741718353746,-0.8399308041964962,5.264417116504851,0.4366182925712768,3.276655161677876,0.2764513696908757,3.0,4.0,SHORT,231,True
SURYAROSNI,2025-12-23 00:00:00+05:30,271.0,324961.4,0.16298067344092446,,0.14482961183832513,-0.8817144948279976,6.14965823361845,0.44299652228038466,7.597765532040894,-0.0492004920049172,3.5,2.5,LONG,231,True
