symbol,horizon,rows,hit_rate_%,mae_%,rmse_%,mean_pred_%,mean_real_%,pearson_r,wilson_low,wilson_high,stability_qtr_std,start_date,end_date
SOLARWORLD,1d,58,36.206896551724135,1.961886092983924,2.901944132491011,0.29429370688504036,-0.25397952235074606,0.7454376970409463,0.25054734348500335,0.4907271384171466,2.1733546049139214,2025-09-30,2025-12-23
SOLEX,1d,915,53.28947368421053,2.9397834296616505,3.6024201745430178,0.5378158250900051,0.4173239614974088,0.7700725559792798,0.5004437068716635,0.5650698055086435,1.3591948484104912,2021-12-27,2025-12-23
SOMANYCERA,1d,965,45.59585492227979,1.4846027256050958,2.1398452097815093,0.4370494206616988,-0.04874922818897841,0.6260143658667009,0.4247703611056341,0.4874959990506597,0.5982163524041212,2021-12-27,2025-12-23
SOMICONVEY,1d,967,46.74250258531541,2.3958665474178624,3.5824345877507575,0.442870189669422,0.19187118660916536,0.6787708277178061,0.4361682182836657,0.49893963041173417,0.4186591302739416,2021-12-27,2025-12-23
SONACOMS,1d,965,46.63212435233161,1.5415830079833224,2.065370818392723,0.4619536038846047,-0.014561307856599443,0.6802728241711923,0.43504129650867596,0.4978682730226075,0.3420299697739466,2021-12-27,2025-12-23
SONAMLTD,1d,960,49.21630094043887,2.2217869916365887,3.4751146888291333,0.4436743766211793,0.09081928543187838,0.6012224040045152,0.46058270231970067,0.5238059835989775,0.5162448587621743,2021-12-27,2025-12-23
SONATSOFTW,1d,975,47.8974358974359,1.6639363646644596,2.387744701909517,0.49509379084588917,0.0430896056254347,0.6897912840197915,0.44776100533148516,0.5103527487222861,0.350064267675012,2021-12-27,2025-12-23
SOTL,1d,960,48.854166666666664,1.612560082070554,2.2769527493063877,0.4706426025448831,0.09344822816204675,0.7260046061143279,0.4570293250592524,0.5201453476255539,0.3991692026188181,2021-12-27,2025-12-23
SOUTHBANK,1d,911,47.310647639956095,1.742647096334524,2.562473576283729,0.4777923541945775,0.20583406302473053,0.5729380784878463,0.44086550740839386,0.5055733077919644,0.46923072934648097,2021-12-27,2025-12-23
SOUTHWEST,1d,887,45.48532731376975,2.139214536179528,3.0279957031703075,0.4395709385550259,0.051229901716254425,0.7135646916234153,0.42232919673771707,0.4877671619850039,0.5104916508158592,2022-03-28,2025-11-19
SPAL,1d,976,47.33606557377049,2.0389708456504634,2.857919230423454,0.450829067900752,0.09948045286225417,0.7035003848436963,0.4422019090244551,0.5047282886728053,0.3120267901995377,2021-12-27,2025-12-23
SPANDANA,1d,974,45.07186858316222,2.0104767630377056,2.978388036534692,0.44128726651748595,0.003161745213697259,0.6889472072552176,0.41972480816958063,0.4820997818253632,0.40546491142263574,2021-12-27,2025-12-23
SPARC,1d,972,44.74226804123711,1.968211452320494,2.860487636344573,0.4557711562955154,-0.018167087435626967,0.6860480769207161,0.4163997252468562,0.47886044848160225,0.8451563558149464,2021-12-27,2025-12-23
SPECIALITY,1d,974,46.81724845995893,1.816447212065424,2.649154968123668,0.4504931846210549,0.06057995335899919,0.6850709420220709,0.4370213490492601,0.49957369865580775,0.4038533330025153,2021-12-27,2025-12-23
SPECTRUM,1d,697,52.66187050359712,2.7817464865590424,3.4863854427321086,0.5181899995703464,0.5164763573400505,0.6425923781813386,0.48945345669671936,0.5634913021728155,1.9255061421265502,2022-01-03,2025-12-23
SPENCERS,1d,980,44.933469805527125,1.9471177232370653,2.710327039036711,0.42686024335167594,-0.04633769889916682,0.7402018843641334,0.41840204826617333,0.4806642229849646,0.5483340012114897,2021-12-27,2025-12-23
SPIC,1d,969,47.67321613236815,1.9573586200790234,2.847697130937075,0.4638682763704767,0.0860524930356554,0.718831554570481,0.4454059090885537,0.5082425542653033,0.43308714947956917,2021-12-27,2025-12-23
SPLIL,1d,970,45.66115702479339,2.0475327695702283,3.048084622520935,0.4468115423876002,0.02648584200112927,0.6779420093997288,0.425465118846098,0.4881010425530435,0.5917439755293443,2021-12-27,2025-12-23
SPLPETRO,1d,874,47.651775486827034,1.5591914114180687,2.6492986104187524,0.45810042694327835,0.015007003058754345,0.557941735243911,0.44356175577454077,0.5096795138002603,0.5231296461426018,2022-05-24,2025-12-23
SPMLINFRA,1d,962,50.052029136316335,2.7214543199197303,3.1536878600857308,0.5204744138173691,0.2720325602937404,0.8102023431074868,0.46896833108542796,0.5320681084710752,1.3467628335425905,2021-12-27,2025-12-23
SPORTKING,1d,810,44.93827160493827,1.783087213244421,2.731374025090465,0.4381737086616841,0.025736802446065556,0.7011801101062225,0.41544496846808626,0.4837983240841746,0.4389502736631007,2022-08-24,2025-12-23
SREEL,1d,968,45.764462809917354,1.5421125222308265,2.312963974172946,0.4485710516521888,0.053633878531137845,0.6632098810487376,0.426488525594725,0.4891355843425322,0.39627601016628283,2021-12-27,2025-12-23
SRF,1d,956,51.35983263598327,1.3324363742744294,1.8096727543423234,0.5542045224332113,0.04496707683026926,0.27129362105784344,0.48192358141663394,0.5451642214041647,0.22433596733797437,2021-12-27,2025-12-23
SRGHFL,1d,564,48.31261101243339,1.807370383980064,2.6330371453493093,0.4881755854309464,0.057528167255792885,0.6561618379271351,0.44210187400478934,0.5243790617628045,0.1799065885912296,2023-08-21,2025-12-23
SRHHYPOLTD,1d,974,45.68788501026694,2.1445200298826506,3.150665380964711,0.45857455321325774,0.10208920550298124,0.6904302889017537,0.4258250809188766,0.48827143532669937,0.5346080051843312,2021-12-27,2025-12-23
SRM,1d,420,47.857142857142854,2.113179701577855,3.004870439154412,0.4449431667119799,0.2576409101003506,0.7412080046576943,0.43120709184011186,0.5263242123074754,0.4703570314459398,2024-04-03,2025-12-23
SSDL,1d,324,44.135802469135804,1.5972048488867359,2.261011892372806,0.4320388137265498,-0.26429618683590916,0.7099642142941713,0.38828981678731206,0.49580054880387586,0.41258815319469233,2024-08-20,2025-12-23
SSWL,1d,970,46.08247422680412,1.5787717862424033,2.1195808140947907,0.4668546322111923,0.039297377101159575,0.7137049457006146,0.4296716590494744,0.49228690176780826,0.2767195412156423,2021-12-27,2025-12-23
STANLEY,1d,362,41.988950276243095,1.6168287543458328,2.2350105467692787,0.4165638706301488,-0.19689396522865107,0.7238143979636019,0.3701491318127051,0.47131230942306473,2.554470932120467,2024-06-28,2025-12-23
STAR,1d,964,50.571131879543096,1.9121430736177338,2.9559807223898655,0.5063058025908638,0.14514796628195328,0.6499878035718601,0.4741734168722724,0.5372038345823609,0.40064983306398955,2021-12-27,2025-12-23
STARCEMENT,1d,967,46.53567735263702,1.456706327075846,2.045560233089487,0.45612481220544066,0.11517847039880827,0.7064600405012286,0.43411688032057155,0.49687083178406005,0.20815432168249487,2021-12-28,2025-12-23
STARHEALTH,1d,957,45.87251828631139,1.348442586225782,1.8598643978063265,0.4534959780593956,-0.03981939386103094,0.6197802564437109,0.4273821703662324,0.490398242138805,0.33777548008596986,2021-12-27,2025-12-23
STARPAPER,1d,967,48.707342295760085,1.4039632481139293,2.062115422258758,0.4659063320728467,0.05487056550303727,0.6813026493171672,0.4556827822564862,0.518566364051212,0.30287087436440163,2021-12-27,2025-12-23
STARTECK,1d,865,45.601851851851855,2.0905516263562567,3.280092833562896,0.4701763190915172,0.12385315395220084,0.6629762515546005,0.4230751817510612,0.48935123339197883,0.5267571809261643,2022-05-04,2025-12-23
